REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGBRAXX01,2045,
GLOBAL,PWRCCGBRAXX01,2046,
GLOBAL,PWRCCGBRAXX01,2047,
GLOBAL,PWRCCGBRAXX01,2048,
GLOBAL,PWRCCGBRAXX01,2049,
GLOBAL,PWRCCGBRAXX01,2050,
GLOBAL,PWRCCGDOMXX01,2023,
GLOBAL,PWRCCGDOMXX01,2024,
GLOBAL,PWRCCGDOMXX01,2025,
GLOBAL,PWRCCGDOMXX01,2026,
GLOBAL,PWRCCGDOMXX01,2027,
GLOBAL,PWRCCGDOMXX01,2028,
GLOBAL,PWRCCGDOMXX01,2029,
GLOBAL,PWRCCGDOMXX01,2030,
GLOBAL,PWRCCGDOMXX01,2031,
GLOBAL,PWRCCGDOMXX01,2032,
GLOBAL,PWRCCGDOMXX01,2033,0.06
GLOBAL,PWRCCGDOMXX01,2034,
GLOBAL,PWRCCGDOMXX01,2035,
GLOBAL,PWRCCGDOMXX01,2036,
GLOBAL,PWRCCGDOMXX01,2037,
GLOBAL,PWRCCGDOMXX01,2038,0.18
GLOBAL,PWRCCGDOMXX01,2039,
GLOBAL,PWRCCGDOMXX01,2040,0.18
GLOBAL,PWRCCGDOMXX01,2041,
GLOBAL,PWRCCGDOMXX01,2042,
GLOBAL,PWRCCGDOMXX01,2043,
GLOBAL,PWRCCGDOMXX01,2044,
GLOBAL,PWRCCGDOMXX01,2045,
GLOBAL,PWRCCGDOMXX01,2046,
GLOBAL,PWRCCGDOMXX01,2047,
GLOBAL,PWRCCGDOMXX01,2048,
GLOBAL,PWRCCGDOMXX01,2049,
GLOBAL,PWRCCGDOMXX01,2050,
GLOBAL,PWRCCGGTMXX01,2023,
GLOBAL,PWRCCGGTMXX01,2024,
GLOBAL,PWRCCGGTMXX01,2025,
GLOBAL,PWRCCGGTMXX01,2026,
GLOBAL,PWRCCGGTMXX01,2027,
GLOBAL,PWRCCGGTMXX01,2028,
GLOBAL,PWRCCGGTMXX01,2029,
GLOBAL,PWRCCGGTMXX01,2030,
GLOBAL,PWRCCGGTMXX01,2031,
GLOBAL,PWRCCGGTMXX01,2032,
GLOBAL,PWRCCGGTMXX01,2033,
GLOBAL,PWRCCGGTMXX01,2034,
GLOBAL,PWRCCGGTMXX01,2035,0.05
GLOBAL,PWRCCGGTMXX01,2036,
GLOBAL,PWRCCGGTMXX01,2037,
GLOBAL,PWRCCGGTMXX01,2038,
GLOBAL,PWRCCGGTMXX01,2039,
GLOBAL,PWRCCGGTMXX01,2040,
GLOBAL,PWRCCGGTMXX01,2041,
GLOBAL,PWRCCGGTMXX01,2042,
GLOBAL,PWRCCGGTMXX01,2043,
GLOBAL,PWRCCGGTMXX01,2044,
GLOBAL,PWRCCGGTMXX01,2045,
GLOBAL,PWRCCGGTMXX01,2046,0.6
GLOBAL,PWRCCGGTMXX01,2047,
GLOBAL,PWRCCGGTMXX01,2048,
GLOBAL,PWRCCGGTMXX01,2049,
GLOBAL,PWRCCGGTMXX01,2050,
GLOBAL,PWRCCGHNDXX01,2023,
GLOBAL,PWRCCGHNDXX01,2024,0.25
GLOBAL,PWRCCGHNDXX01,2025,0.05
GLOBAL,PWRCCGHNDXX01,2026,
GLOBAL,PWRCCGHNDXX01,2027,0.5
GLOBAL,PWRCCGHNDXX01,2028,
GLOBAL,PWRCCGHNDXX01,2029,
GLOBAL,PWRCCGHNDXX01,2030,0.6
GLOBAL,PWRCCGHNDXX01,2031,
GLOBAL,PWRCCGHNDXX01,2032,0.1
GLOBAL,PWRCCGHNDXX01,2033,
GLOBAL,PWRCCGHNDXX01,2034,
GLOBAL,PWRCCGHNDXX01,2035,
GLOBAL,PWRCCGHNDXX01,2036,
GLOBAL,PWRCCGHNDXX01,2037,
GLOBAL,PWRCCGHNDXX01,2038,
GLOBAL,PWRCCGHNDXX01,2039,
GLOBAL,PWRCCGHNDXX01,2040,
GLOBAL,PWRCCGHNDXX01,2041,
GLOBAL,PWRCCGHNDXX01,2042,
GLOBAL,PWRCCGHNDXX01,2043,
GLOBAL,PWRCCGHNDXX01,2044,
GLOBAL,PWRCCGHNDXX01,2045,
GLOBAL,PWRCCGHNDXX01,2046,
GLOBAL,PWRCCGHNDXX01,2047,
GLOBAL,PWRCCGHNDXX01,2048,
GLOBAL,PWRCCGHNDXX01,2049,
GLOBAL,PWRCCGHNDXX01,2050,
GLOBAL,PWRCCGMEXXX01,2023,
GLOBAL,PWRCCGMEXXX01,2024,
GLOBAL,PWRCCGMEXXX01,2025,5.1544
GLOBAL,PWRCCGMEXXX01,2026,1.5385
GLOBAL,PWRCCGMEXXX01,2027,
GLOBAL,PWRCCGMEXXX01,2028,2.491
GLOBAL,PWRCCGMEXXX01,2029,0.934
GLOBAL,PWRCCGMEXXX01,2030,
GLOBAL,PWRCCGMEXXX01,2031,
GLOBAL,PWRCCGMEXXX01,2032,
GLOBAL,PWRCCGMEXXX01,2033,
GLOBAL,PWRCCGMEXXX01,2034,
GLOBAL,PWRCCGMEXXX01,2035,
GLOBAL,PWRCCGMEXXX01,2036,
GLOBAL,PWRCCGMEXXX01,2037,
GLOBAL,PWRCCGMEXXX01,2038,
GLOBAL,PWRCCGMEXXX01,2039,
GLOBAL,PWRCCGMEXXX01,2040,
GLOBAL,PWRCCGMEXXX01,2041,
GLOBAL,PWRCCGMEXXX01,2042,
GLOBAL,PWRCCGMEXXX01,2043,
GLOBAL,PWRCCGMEXXX01,2044,
GLOBAL,PWRCCGMEXXX01,2045,
GLOBAL,PWRCCGMEXXX01,2046,
GLOBAL,PWRCCGMEXXX01,2047,
GLOBAL,PWRCCGMEXXX01,2048,
GLOBAL,PWRCCGMEXXX01,2049,
GLOBAL,PWRCCGMEXXX01,2050,
GLOBAL,PWRCCGNICXX01,2023,
GLOBAL,PWRCCGNICXX01,2024,
GLOBAL,PWRCCGNICXX01,2025,
GLOBAL,PWRCCGNICXX01,2026,0.3
GLOBAL,PWRCCGNICXX01,2027,
GLOBAL,PWRCCGNICXX01,2028,
GLOBAL,PWRCCGNICXX01,2029,
GLOBAL,PWRCCGNICXX01,2030,
GLOBAL,PWRCCGNICXX01,2031,
GLOBAL,PWRCCGNICXX01,2032,
GLOBAL,PWRCCGNICXX01,2033,
GLOBAL,PWRCCGNICXX01,2034,
GLOBAL,PWRCCGNICXX01,2035,
GLOBAL,PWRCCGNICXX01,2036,
GLOBAL,PWRCCGNICXX01,2037,
GLOBAL,PWRCCGNICXX01,2038,
GLOBAL,PWRCCGNICXX01,2039,
GLOBAL,PWRCCGNICXX01,2040,
GLOBAL,PWRCCGNICXX01,2041,
GLOBAL,PWRCCGNICXX01,2042,
GLOBAL,PWRCCGNICXX01,2043,
GLOBAL,PWRCCGNICXX01,2044,
GLOBAL,PWRCCGNICXX01,2045,
GLOBAL,PWRCCGNICXX01,2046,
GLOBAL,PWRCCGNICXX01,2047,
GLOBAL,PWRCCGNICXX01,2048,
GLOBAL,PWRCCGNICXX01,2049,
GLOBAL,PWRCCGNICXX01,2050,
GLOBAL,PWRCCGPANXX01,2023,
GLOBAL,PWRCCGPANXX01,2024,
GLOBAL,PWRCCGPANXX01,2025,
GLOBAL,PWRCCGPANXX01,2026,
GLOBAL,PWRCCGPANXX01,2027,
GLOBAL,PWRCCGPANXX01,2028,0.25
GLOBAL,PWRCCGPANXX01,2029,
GLOBAL,PWRCCGPANXX01,2030,
GLOBAL,PWRCCGPANXX01,2031,
GLOBAL,PWRCCGPANXX01,2032,0.31
GLOBAL,PWRCCGPANXX01,2033,
GLOBAL,PWRCCGPANXX01,2034,0.25
GLOBAL,PWRCCGPANXX01,2035,0.05
GLOBAL,PWRCCGPANXX01,2036,
GLOBAL,PWRCCGPANXX01,2037,
GLOBAL,PWRCCGPANXX01,2038,
GLOBAL,PWRCCGPANXX01,2039,
GLOBAL,PWRCCGPANXX01,2040,
GLOBAL,PWRCCGPANXX01,2041,
GLOBAL,PWRCCGPANXX01,2042,
GLOBAL,PWRCCGPANXX01,2043,
GLOBAL,PWRCCGPANXX01,2044,
GLOBAL,PWRCCGPANXX01,2045,
GLOBAL,PWRCCGPANXX01,2046,
GLOBAL,PWRCCGPANXX01,2047,
GLOBAL,PWRCCGPANXX01,2048,
GLOBAL,PWRCCGPANXX01,2049,
GLOBAL,PWRCCGPANXX01,2050,
GLOBAL,PWRCCGPERXX01,2023,
GLOBAL,PWRCCGPERXX01,2024,
GLOBAL,PWRCCGPERXX01,2025,
GLOBAL,PWRCCGPERXX01,2026,
GLOBAL,PWRCCGPERXX01,2027,
GLOBAL,PWRCCGPERXX01,2028,
GLOBAL,PWRCCGPERXX01,2029,
GLOBAL,PWRCCGPERXX01,2030,
GLOBAL,PWRCCGPERXX01,2031,1.425
GLOBAL,PWRCCGPERXX01,2032,
GLOBAL,PWRCCGPERXX01,2033,
GLOBAL,PWRCCGPERXX01,2034,
GLOBAL,PWRCCGPERXX01,2035,
GLOBAL,PWRCCGPERXX01,2036,
GLOBAL,PWRCCGPERXX01,2037,
GLOBAL,PWRCCGPERXX01,2038,
GLOBAL,PWRCCGPERXX01,2039,
GLOBAL,PWRCCGPERXX01,2040,
GLOBAL,PWRCCGPERXX01,2041,
GLOBAL,PWRCCGPERXX01,2042,
GLOBAL,PWRCCGPERXX01,2043,
GLOBAL,PWRCCGPERXX01,2044,
GLOBAL,PWRCCGPERXX01,2045,
GLOBAL,PWRCCGPERXX01,2046,
GLOBAL,PWRCCGPERXX01,2047,
GLOBAL,PWRCCGPERXX01,2048,
GLOBAL,PWRCCGPERXX01,2049,
GLOBAL,PWRCCGPERXX01,2050,
GLOBAL,PWRCCGSLVXX01,2023,
GLOBAL,PWRCCGSLVXX01,2024,
GLOBAL,PWRCCGSLVXX01,2025,
GLOBAL,PWRCCGSLVXX01,2026,
GLOBAL,PWRCCGSLVXX01,2027,
GLOBAL,PWRCCGSLVXX01,2028,
GLOBAL,PWRCCGSLVXX01,2029,
GLOBAL,PWRCCGSLVXX01,2030,0.1
GLOBAL,PWRCCGSLVXX01,2031,
GLOBAL,PWRCCGSLVXX01,2032,0.3
GLOBAL,PWRCCGSLVXX01,2033,
GLOBAL,PWRCCGSLVXX01,2034,
GLOBAL,PWRCCGSLVXX01,2035,0.35
GLOBAL,PWRCCGSLVXX01,2036,
GLOBAL,PWRCCGSLVXX01,2037,
GLOBAL,PWRCCGSLVXX01,2038,
GLOBAL,PWRCCGSLVXX01,2039,
GLOBAL,PWRCCGSLVXX01,2040,
GLOBAL,PWRCCGSLVXX01,2041,
GLOBAL,PWRCCGSLVXX01,2042,
GLOBAL,PWRCCGSLVXX01,2043,
GLOBAL,PWRCCGSLVXX01,2044,
GLOBAL,PWRCCGSLVXX01,2045,
GLOBAL,PWRCCGSLVXX01,2046,
GLOBAL,PWRCCGSLVXX01,2047,
GLOBAL,PWRCCGSLVXX01,2048,
GLOBAL,PWRCCGSLVXX01,2049,
GLOBAL,PWRCCGSLVXX01,2050,
GLOBAL,PWRCCGURYXX01,2023,
GLOBAL,PWRCCGURYXX01,2024,
GLOBAL,PWRCCGURYXX01,2025,
GLOBAL,PWRCCGURYXX01,2026,
GLOBAL,PWRCCGURYXX01,2027,
GLOBAL,PWRCCGURYXX01,2028,
GLOBAL,PWRCCGURYXX01,2029,
GLOBAL,PWRCCGURYXX01,2030,
GLOBAL,PWRCCGURYXX01,2031,
GLOBAL,PWRCCGURYXX01,2032,
GLOBAL,PWRCCGURYXX01,2033,
GLOBAL,PWRCCGURYXX01,2034,
GLOBAL,PWRCCGURYXX01,2035,
GLOBAL,PWRCCGURYXX01,2036,0.069
GLOBAL,PWRCCGURYXX01,2037,
GLOBAL,PWRCCGURYXX01,2038,0.069
GLOBAL,PWRCCGURYXX01,2039,
GLOBAL,PWRCCGURYXX01,2040,0.069
GLOBAL,PWRCCGURYXX01,2041,
GLOBAL,PWRCCGURYXX01,2042,0.138
GLOBAL,PWRCCGURYXX01,2043,
GLOBAL,PWRCCGURYXX01,2044,
GLOBAL,PWRCCGURYXX01,2045,
GLOBAL,PWRCCGURYXX01,2046,
GLOBAL,PWRCCGURYXX01,2047,
GLOBAL,PWRCCGURYXX01,2048,
GLOBAL,PWRCCGURYXX01,2049,
GLOBAL,PWRCCGURYXX01,2050,
GLOBAL,PWRCOGCOLXX01,2023,
GLOBAL,PWRCOGCOLXX01,2024,
GLOBAL,PWRCOGCOLXX01,2025,
GLOBAL,PWRCOGCOLXX01,2026,
GLOBAL,PWRCOGCOLXX01,2027,
GLOBAL,PWRCOGCOLXX01,2028,
GLOBAL,PWRCOGCOLXX01,2029,
GLOBAL,PWRCOGCOLXX01,2030,
GLOBAL,PWRCOGCOLXX01,2031,0.06
GLOBAL,PWRCOGCOLXX01,2032,
GLOBAL,PWRCOGCOLXX01,2033,0.06
GLOBAL,PWRCOGCOLXX01,2034,
GLOBAL,PWRCOGCOLXX01,2035,
GLOBAL,PWRCOGCOLXX01,2036,
GLOBAL,PWRCOGCOLXX01,2037,
GLOBAL,PWRCOGCOLXX01,2038,
GLOBAL,PWRCOGCOLXX01,2039,
GLOBAL,PWRCOGCOLXX01,2040,
GLOBAL,PWRCOGCOLXX01,2041,
GLOBAL,PWRCOGCOLXX01,2042,
GLOBAL,PWRCOGCOLXX01,2043,
GLOBAL,PWRCOGCOLXX01,2044,
GLOBAL,PWRCOGCOLXX01,2045,
GLOBAL,PWRCOGCOLXX01,2046,
GLOBAL,PWRCOGCOLXX01,2047,
GLOBAL,PWRCOGCOLXX01,2048,
GLOBAL,PWRCOGCOLXX01,2049,
GLOBAL,PWRCOGCOLXX01,2050,
GLOBAL,PWRCOGMEXXX01,2023,
GLOBAL,PWRCOGMEXXX01,2024,
GLOBAL,PWRCOGMEXXX01,2025,
GLOBAL,PWRCOGMEXXX01,2026,
GLOBAL,PWRCOGMEXXX01,2027,
GLOBAL,PWRCOGMEXXX01,2028,
GLOBAL,PWRCOGMEXXX01,2029,1.628
GLOBAL,PWRCOGMEXXX01,2030,0.794
GLOBAL,PWRCOGMEXXX01,2031,
GLOBAL,PWRCOGMEXXX01,2032,
GLOBAL,PWRCOGMEXXX01,2033,
GLOBAL,PWRCOGMEXXX01,2034,
GLOBAL,PWRCOGMEXXX01,2035,
GLOBAL,PWRCOGMEXXX01,2036,
GLOBAL,PWRCOGMEXXX01,2037,
GLOBAL,PWRCOGMEXXX01,2038,
GLOBAL,PWRCOGMEXXX01,2039,
GLOBAL,PWRCOGMEXXX01,2040,
GLOBAL,PWRCOGMEXXX01,2041,
GLOBAL,PWRCOGMEXXX01,2042,
GLOBAL,PWRCOGMEXXX01,2043,
GLOBAL,PWRCOGMEXXX01,2044,
GLOBAL,PWRCOGMEXXX01,2045,
GLOBAL,PWRCOGMEXXX01,2046,
GLOBAL,PWRCOGMEXXX01,2047,
GLOBAL,PWRCOGMEXXX01,2048,
GLOBAL,PWRCOGMEXXX01,2049,
GLOBAL,PWRCOGMEXXX01,2050,
GLOBAL,PWRGEOBOLXX01,2023,
GLOBAL,PWRGEOBOLXX01,2024,
GLOBAL,PWRGEOBOLXX01,2025,
GLOBAL,PWRGEOBOLXX01,2026,
GLOBAL,PWRGEOBOLXX01,2027,
GLOBAL,PWRGEOBOLXX01,2028,
GLOBAL,PWRGEOBOLXX01,2029,
GLOBAL,PWRGEOBOLXX01,2030,
GLOBAL,PWRGEOBOLXX01,2031,
GLOBAL,PWRGEOBOLXX01,2032,
GLOBAL,PWRGEOBOLXX01,2033,0.1
GLOBAL,PWRGEOBOLXX01,2034,
GLOBAL,PWRGEOBOLXX01,2035,
GLOBAL,PWRGEOBOLXX01,2036,
GLOBAL,PWRGEOBOLXX01,2037,
GLOBAL,PWRGEOBOLXX01,2038,
GLOBAL,PWRGEOBOLXX01,2039,
GLOBAL,PWRGEOBOLXX01,2040,
GLOBAL,PWRGEOBOLXX01,2041,
GLOBAL,PWRGEOBOLXX01,2042,
GLOBAL,PWRGEOBOLXX01,2043,
GLOBAL,PWRGEOBOLXX01,2044,
GLOBAL,PWRGEOBOLXX01,2045,
GLOBAL,PWRGEOBOLXX01,2046,
GLOBAL,PWRGEOBOLXX01,2047,
GLOBAL,PWRGEOBOLXX01,2048,
GLOBAL,PWRGEOBOLXX01,2049,
GLOBAL,PWRGEOBOLXX01,2050,
GLOBAL,PWRGEOCHLXX01,2023,
GLOBAL,PWRGEOCHLXX01,2024,
GLOBAL,PWRGEOCHLXX01,2025,
GLOBAL,PWRGEOCHLXX01,2026,
GLOBAL,PWRGEOCHLXX01,2027,
GLOBAL,PWRGEOCHLXX01,2028,
GLOBAL,PWRGEOCHLXX01,2029,
GLOBAL,PWRGEOCHLXX01,2030,0.43
GLOBAL,PWRGEOCHLXX01,2031,
GLOBAL,PWRGEOCHLXX01,2032,
GLOBAL,PWRGEOCHLXX01,2033,
GLOBAL,PWRGEOCHLXX01,2034,
GLOBAL,PWRGEOCHLXX01,2035,
GLOBAL,PWRGEOCHLXX01,2036,
GLOBAL,PWRGEOCHLXX01,2037,
GLOBAL,PWRGEOCHLXX01,2038,
GLOBAL,PWRGEOCHLXX01,2039,
GLOBAL,PWRGEOCHLXX01,2040,
GLOBAL,PWRGEOCHLXX01,2041,
GLOBAL,PWRGEOCHLXX01,2042,
GLOBAL,PWRGEOCHLXX01,2043,
GLOBAL,PWRGEOCHLXX01,2044,
GLOBAL,PWRGEOCHLXX01,2045,
GLOBAL,PWRGEOCHLXX01,2046,
GLOBAL,PWRGEOCHLXX01,2047,
GLOBAL,PWRGEOCHLXX01,2048,
GLOBAL,PWRGEOCHLXX01,2049,
GLOBAL,PWRGEOCHLXX01,2050,
GLOBAL,PWRGEOCRIXX01,2023,
GLOBAL,PWRGEOCRIXX01,2024,
GLOBAL,PWRGEOCRIXX01,2025,
GLOBAL,PWRGEOCRIXX01,2026,
GLOBAL,PWRGEOCRIXX01,2027,0.055
GLOBAL,PWRGEOCRIXX01,2028,
GLOBAL,PWRGEOCRIXX01,2029,0.012
GLOBAL,PWRGEOCRIXX01,2030,
GLOBAL,PWRGEOCRIXX01,2031,0.055
GLOBAL,PWRGEOCRIXX01,2032,0.055
GLOBAL,PWRGEOCRIXX01,2033,
GLOBAL,PWRGEOCRIXX01,2034,
GLOBAL,PWRGEOCRIXX01,2035,
GLOBAL,PWRGEOCRIXX01,2036,
GLOBAL,PWRGEOCRIXX01,2037,
GLOBAL,PWRGEOCRIXX01,2038,
GLOBAL,PWRGEOCRIXX01,2039,
GLOBAL,PWRGEOCRIXX01,2040,
GLOBAL,PWRGEOCRIXX01,2041,
GLOBAL,PWRGEOCRIXX01,2042,
GLOBAL,PWRGEOCRIXX01,2043,
GLOBAL,PWRGEOCRIXX01,2044,
GLOBAL,PWRGEOCRIXX01,2045,
GLOBAL,PWRGEOCRIXX01,2046,
GLOBAL,PWRGEOCRIXX01,2047,
GLOBAL,PWRGEOCRIXX01,2048,
GLOBAL,PWRGEOCRIXX01,2049,
GLOBAL,PWRGEOCRIXX01,2050,
GLOBAL,PWRGEOECUXX01,2023,
GLOBAL,PWRGEOECUXX01,2024,
GLOBAL,PWRGEOECUXX01,2025,
GLOBAL,PWRGEOECUXX01,2026,
GLOBAL,PWRGEOECUXX01,2027,
GLOBAL,PWRGEOECUXX01,2028,
GLOBAL,PWRGEOECUXX01,2029,0.05
GLOBAL,PWRGEOECUXX01,2030,
GLOBAL,PWRGEOECUXX01,2031,
GLOBAL,PWRGEOECUXX01,2032,
GLOBAL,PWRGEOECUXX01,2033,
GLOBAL,PWRGEOECUXX01,2034,
GLOBAL,PWRGEOECUXX01,2035,
GLOBAL,PWRGEOECUXX01,2036,
GLOBAL,PWRGEOECUXX01,2037,
GLOBAL,PWRGEOECUXX01,2038,
GLOBAL,PWRGEOECUXX01,2039,
GLOBAL,PWRGEOECUXX01,2040,
GLOBAL,PWRGEOECUXX01,2041,
GLOBAL,PWRGEOECUXX01,2042,
GLOBAL,PWRGEOECUXX01,2043,
GLOBAL,PWRGEOECUXX01,2044,
GLOBAL,PWRGEOECUXX01,2045,
GLOBAL,PWRGEOECUXX01,2046,
GLOBAL,PWRGEOECUXX01,2047,
GLOBAL,PWRGEOECUXX01,2048,
GLOBAL,PWRGEOECUXX01,2049,
GLOBAL,PWRGEOECUXX01,2050,
GLOBAL,PWRGEOHNDXX01,2023,
GLOBAL,PWRGEOHNDXX01,2024,
GLOBAL,PWRGEOHNDXX01,2025,
GLOBAL,PWRGEOHNDXX01,2026,
GLOBAL,PWRGEOHNDXX01,2027,
GLOBAL,PWRGEOHNDXX01,2028,0.02
GLOBAL,PWRGEOHNDXX01,2029,
GLOBAL,PWRGEOHNDXX01,2030,
GLOBAL,PWRGEOHNDXX01,2031,
GLOBAL,PWRGEOHNDXX01,2032,
GLOBAL,PWRGEOHNDXX01,2033,0.02
GLOBAL,PWRGEOHNDXX01,2034,
GLOBAL,PWRGEOHNDXX01,2035,
GLOBAL,PWRGEOHNDXX01,2036,
GLOBAL,PWRGEOHNDXX01,2037,
GLOBAL,PWRGEOHNDXX01,2038,
GLOBAL,PWRGEOHNDXX01,2039,
GLOBAL,PWRGEOHNDXX01,2040,
GLOBAL,PWRGEOHNDXX01,2041,
GLOBAL,PWRGEOHNDXX01,2042,
GLOBAL,PWRGEOHNDXX01,2043,
GLOBAL,PWRGEOHNDXX01,2044,
